_time,Afz,Roll,Vx,WindX,Yaw,AltitudeMonotonic,Pitch,Lat,Afx,RelativeAlt,Afy,Lon,Vy,AltitudeAmsl,CurrentDistance,WindY,Vz,AltitudeLocal,BatteryRemaining,Temperature,HazardLevel,Concentration,Bars,AgentId
2024-09-16 13:05:22+00:00,-0.49452466,-0.04486077,158.0,0.94731224,0.011118062,497.45895,-0.04860026,467465853.0,-0.09727291,4960.0,-0.16665405,75897996.0,-1.2692523,579.9905,12.0,-0.6059287,-0.037661698,2.9028356,,,,,,
2024-09-16 13:05:23+00:00,-0.27293205,0.026901795,139.0,0.94796884,0.0,497.4695,-0.0014853849,467465994.0,-0.031716496,4987.0,0.43487975,75897830.0,-1.1633625,580.0174,12.0,-0.60982937,-3.0,2.9297564,66.0,2800.0,0.0,0.0,0.0,0.0
2024-09-16 13:05:24+00:00,0.053236663,0.007171377,1.5428007,0.94246346,0.0,497.525,-0.02552087,467466126.0,-0.7181865,5008.0,0.7448619,75897675.0,-1.1448101,580.0378,12.0,-0.6169301,0.009131936,2.9501119,,,,,,
2024-09-16 13:05:25+00:00,-0.36351478,0.074161656,87.0,0.9385936,0.010321829,497.50912,0.058527194,467466243.0,-0.7473793,4999.0,0.80335605,75897547.0,-56.0,580.0292,12.0,-0.6184216,0.008936713,2.9415302,65.0,2800.0,,,,
2024-09-16 13:05:26+00:00,-0.14614661,-0.051918726,70.0,0.9325482,-0.00016678394,497.72052,0.031330034,467466308.0,-1.8951863,5006.0,-0.33810723,75897485.0,-0.69956493,580.03564,12.0,-0.62434655,0.0,2.947974,,,,,,
2024-09-16 13:05:27+00:00,-0.58849835,-0.1223846,-104.0,0.9255598,0.0,497.5884,0.12424848,467466301.0,-1.8521007,4992.0,-1.0337741,75897379.0,-110.0,580.0219,12.0,-0.63314825,-0.0030314932,2.9342592,65.0,2800.0,,,,
2024-09-16 13:05:28+00:00,-0.32032925,0.23466878,-31.0,0.9189789,-0.006906085,497.67032,-0.12098542,467466212.0,0.24445671,5006.0,1.5814891,75897188.0,-104.0,580.0361,12.0,-0.632827,0.0030844624,2.9484413,,,0.0,0.0,0.0,0.0
2024-09-16 13:05:29+00:00,0.21116115,0.14318922,-69.0,0.9135404,0.0,497.7892,0.16373447,467466185.0,-1.829329,5008.0,1.9500732,75897159.0,0.20232074,580.0376,12.0,-0.6349211,1.0,2.9499362,65.0,2800.0,,,,
2024-09-16 13:05:30+00:00,0.5197748,-0.055019993,-202.0,0.90571165,-0.0027875607,497.91342,-0.04013019,467466050.0,0.7686521,5060.0,0.13773377,75897280.0,0.6074151,580.0904,12.0,-0.63986456,0.06276029,3.002718,,,,,,
2024-09-16 13:05:31+00:00,0.814095,0.14089787,-133.0,0.8969985,0.0,497.7892,0.06639345,467465900.0,-1.0288934,5035.0,2.500416,75897368.0,1.0586557,580.0649,12.0,-0.64903194,5.0,2.9772458,65.0,2800.0,,,,
2024-09-16 13:05:32+00:00,0.37025812,-0.00225659,-1.5973307,0.892353,-0.0066890432,497.5197,0.05224393,467465769.0,-0.6968537,5033.0,0.2302058,75897525.0,1.0683769,580.0632,12.0,-0.65689254,0.03184247,2.975529,,,,,,
2024-09-16 13:05:33+00:00,0.6763617,0.017557843,-159.0,0.88972867,0.0,497.50385,0.008788998,467465630.0,-0.36008188,5013.0,0.43194368,75897668.0,1.1719791,580.0426,12.0,-0.66030735,0.0,2.954958,65.0,2800.0,0.0,0.0,0.0,0.0
2024-09-16 13:05:34+00:00,0.4580069,0.055404067,-1.558663,0.88865995,0.0,497.7496,0.057385426,467465494.0,-1.0427974,4997.0,0.9174273,75897808.0,1.1927035,580.0271,12.0,-0.6741839,0.0,2.9394386,,,,,,
2024-09-16 13:05:35+00:00,1.1412174,0.019623322,-1.5820974,0.88823706,0.0,497.17093,-0.0028235163,467465352.0,0.09042436,5018.0,-0.010588944,75897963.0,1.2235066,580.0485,12.0,-0.681477,0.004735844,2.9608734,65.0,2900.0,,,,
2024-09-16 13:05:36+00:00,0.083457835,0.034089565,-1.6018541,0.8895783,0.0,497.7364,0.091558084,467465219.0,-0.4188647,5009.0,0.5060821,75898117.0,1.1975236,580.0386,12.0,-0.67891437,0.007839176,2.9509559,,,,,,
2024-09-16 13:05:37+00:00,0.13917407,0.055469017,-144.0,0.88872653,-0.0003662404,497.9002,0.0018641303,467465072.0,0.0625451,4993.0,0.6047015,75898261.0,1.1875094,580.0232,12.0,-0.6862879,-0.008503684,2.935575,65.0,2900.0,,,,
2024-09-16 13:05:38+00:00,-0.03920245,0.026314503,-1.592591,0.891213,0.0,497.94513,0.08173468,467464941.0,-0.030187666,4982.0,-0.27293152,75898418.0,129.0,580.0122,12.0,-0.69522876,-0.01700683,2.9245532,,,0.0,0.0,0.0,0.0
2024-09-16 13:05:39+00:00,0.6749376,-0.058617104,-91.0,0.89371103,0.0,497.8368,-0.06242906,467464813.0,0.7995666,5022.0,-0.7845164,75898560.0,73.0,580.0523,12.0,-0.6935948,1.0,2.9646802,65.0,2900.0,,,,
2024-09-16 13:05:40+00:00,0.7088785,-0.0027902967,-0.7190611,0.89202195,0.0,497.6518,0.045114577,467464749.0,-0.4009782,5024.0,-1.7222599,75898630.0,51.0,580.05396,12.0,-0.69256413,0.025052313,2.966295,,,,,,
2024-09-16 13:05:41+00:00,0.2855754,-0.14579716,-0.68270046,0.89416367,0.0010855849,497.39816,0.122824796,467464688.0,-0.7226118,5022.0,-1.9083607,75898607.0,-112.0,580.05237,12.0,-0.68900836,4.0,2.9647336,64.0,2900.0,,,,
2024-09-16 13:05:42+00:00,0.659021,0.16671892,-90.0,0.8981927,0.0,497.4933,-0.15868355,467464591.0,0.9823017,4993.0,0.77210736,75898440.0,-68.0,580.02313,12.0,-0.68127006,-0.0063332156,2.9354925,,,,,,
2024-09-16 13:05:43+00:00,0.53228456,-0.06857447,7.0,0.8990779,0.0,497.80774,-0.16583312,467464556.0,1.5696967,5006.0,-1.0142602,75898383.0,-56.0,580.0363,12.0,-0.6799953,-0.0036067022,2.9486744,64.0,2900.0,0.0,0.0,0.0,0.0
2024-09-16 13:05:44+00:00,0.014429301,-0.12829551,136.0,0.90209866,-0.019879406,497.70203,-0.0018442748,467464634.0,-0.69263864,4996.0,0.18006153,75898269.0,-1.5073653,580.02625,12.0,-0.67911315,-0.004390708,2.9386194,,,,,,
2024-09-16 13:05:45+00:00,-0.1740754,0.074492805,1.3054943,0.90215665,0.0,497.77866,-0.10885079,467464750.0,1.2396579,4967.0,0.81317115,75898063.0,-1.3373744,579.9974,12.0,-0.67989856,-1.0,2.909759,64.0,2900.0,,,,
2024-09-16 13:05:46+00:00,0.2705096,-0.03824918,142.0,0.9073028,0.016379068,497.71524,0.018805131,467464887.0,0.26781765,4978.0,-0.19024055,75897919.0,-1.1825367,580.00757,12.0,-0.6725816,-0.019153595,2.9199238,,,,,,
2024-09-16 13:05:47+00:00,0.011993781,0.00076178525,158.0,0.9097852,0.0,497.68353,-0.026717965,467465022.0,0.5706935,4998.0,0.22022822,75897761.0,-124.0,580.0278,12.0,-0.6684609,2.0,2.9401388,64.0,2900.0,,,,
2024-09-16 13:05:48+00:00,-0.1251938,-0.00853015,144.0,0.9103015,0.0,497.6518,-0.013668205,467465160.0,0.29885423,4987.0,-0.37814438,75897613.0,-104.0,580.01697,12.0,-0.6692651,0.0,2.929324,,,0.0,0.0,0.0,0.0
2024-09-16 13:05:49+00:00,0.0064546093,0.0074150497,1.5862975,0.9109319,0.037945114,497.61746,0.019994492,467465299.0,0.09299594,4995.0,-0.22448394,75897469.0,-116.0,580.0246,12.0,-0.6712418,0.0,2.9369373,64.0,2900.0,,,,
2024-09-16 13:05:50+00:00,-0.11276352,-0.014124953,147.0,0.9092856,0.019039402,497.599,-0.016863998,467465434.0,0.6729471,5003.0,-0.68568015,75897323.0,-1.2042481,580.03326,12.0,-0.67348075,1.0,2.9456043,,,,,,
2024-09-16 13:05:51+00:00,-0.10010332,0.009342395,151.0,0.909663,0.0,497.6677,0.02618396,467465572.0,-0.22270456,4986.0,0.0077103674,75897170.0,-117.0,580.0165,12.0,-0.6711954,0.0,2.92885,64.0,2900.0,,,,
2024-09-16 13:05:52+00:00,-0.11242406,-0.018482275,148.0,0.9081156,-0.015349813,497.42722,-0.052035335,467465704.0,0.6664111,4985.0,-0.2501212,75897016.0,-1.1929922,580.01483,12.0,-0.67127246,0.0,2.9271677,,,,,,
2024-09-16 13:05:53+00:00,-0.32883757,0.08449428,1.2986143,0.9073401,0.0,497.72314,0.09937727,467465840.0,-1.1312323,4974.0,1.066469,75896865.0,-91.0,580.0042,12.0,-0.6701718,0.0,2.9165373,64.0,2900.0,0.0,0.0,0.0,0.0
2024-09-16 13:05:54+00:00,0.06439093,-0.020144917,65.0,0.9040098,0.0080056945,497.6756,-0.022653691,467465918.0,0.086455375,4987.0,-0.42895076,75896787.0,-0.5730768,580.0172,12.0,-0.6729886,-0.0102171935,2.9295743,,,,,,
2024-09-16 13:05:55+00:00,0.2410498,-0.06007998,-0.2501201,0.90190804,0.0,497.5144,0.22671181,467465956.0,-3.4573073,5003.0,-0.20930928,75896702.0,-0.7842065,580.03326,12.0,-0.6741308,0.0060969424,2.945615,64.0,2900.0,,,,
2024-09-16 13:05:56+00:00,0.4728225,0.154339,-83.0,0.89551264,0.0,497.5646,-0.12849021,467465867.0,1.0669435,5023.0,3.1468973,75896517.0,-157.0,580.053,12.0,-0.68472356,-3.0,2.9653609,,,,,,
2024-09-16 13:05:57+00:00,-0.07169893,0.2061364,-38.0,0.89019525,0.0,497.57782,0.14409879,467465826.0,-1.7177217,4985.0,3.0445304,75896426.0,38.0,580.0147,12.0,-0.6913822,-0.011090702,2.9270923,64.0,2900.0,,,,
2024-09-16 13:05:58+00:00,0.6578937,-0.11453978,-1.8301055,0.885677,0.0,497.7311,0.07395641,467465724.0,0.8673043,5016.0,-0.9402096,75896551.0,81.0,580.04584,12.0,-0.69819283,0.020945419,2.9581614,,,0.0,0.0,0.0,0.0
2024-09-16 13:05:59+00:00,0.11126146,0.21350601,-146.0,0.87891966,0.0,497.85263,0.0016247815,467465558.0,-0.039241374,5029.0,2.1977026,75896623.0,60.0,580.05945,12.0,-0.70729107,2.0,2.9718158,63.0,2900.0,,,,
2024-09-16 13:06:00+00:00,0.58527285,-0.017805248,-148.0,0.8713134,0.0,497.6624,0.03425829,467465424.0,-0.46481913,5025.0,-0.09182805,75896774.0,1.0722586,580.05475,12.0,-0.7136669,-2.0,2.967078,,,,,,
2024-09-16 13:06:01+00:00,0.35192466,0.05616466,-1.6258801,0.8688459,-0.017240392,497.6439,0.03483912,467465288.0,-0.44915956,5028.0,0.5767372,75896921.0,1.1646947,580.0578,12.0,-0.7157537,0.02747671,2.970171,63.0,2900.0,,,,
2024-09-16 13:06:02+00:00,0.72629046,0.02637652,-149.0,0.8669722,0.0,497.4933,0.03376133,467465151.0,-0.4655106,5031.0,0.3854076,75897071.0,107.0,580.0609,12.0,-0.7118966,0.030861378,2.9732797,,,,,,
2024-09-16 13:06:03+00:00,0.21786845,0.019620383,-164.0,0.86250335,-0.013345443,497.71524,0.011655828,467465012.0,-0.25881702,5012.0,0.34405383,75897217.0,1.1943892,580.0416,12.0,-0.718242,0.015670152,2.9539692,63.0,2900.0,0.0,0.0,0.0,0.0
2024-09-16 13:06:04+00:00,0.089597255,0.029608022,-158.0,0.85995436,0.0,498.0191,0.028725475,467464871.0,-0.31774348,4994.0,0.7459121,75897367.0,1.1676903,580.0243,12.0,-0.71473616,-0.004644551,2.9366467,,,,,,
2024-09-16 13:06:05+00:00,-0.042202115,0.015322874,-154.0,0.85113746,-0.001064731,498.101,-0.019120071,467464725.0,0.6568786,4989.0,-0.044165194,75897519.0,117.0,580.01904,12.0,-0.71657234,0.0,2.9314198,63.0,2900.0,,,,
2024-09-16 13:06:06+00:00,-0.0006762445,0.052480746,-139.0,0.8455856,0.00085079536,497.77072,0.09022501,467464596.0,-0.82231396,4989.0,0.28922588,75897671.0,1.2075102,580.01904,12.0,-0.717931,0.0,2.9314036,,,,,,
2024-09-16 13:06:07+00:00,0.39163715,-0.04500936,-111.0,0.845853,0.0,497.65714,-0.09032338,467464467.0,0.99209774,5005.0,-0.64891326,75897817.0,0.9366015,580.035,12.0,-0.7151016,0.0002845935,2.9473224,63.0,2900.0,,,,
2024-09-16 13:06:08+00:00,-0.27097136,0.033338234,-73.0,0.8458268,0.0,497.97946,0.055359315,467464395.0,-0.25447774,4986.0,0.21236283,75897897.0,53.0,580.01587,12.0,-0.7110877,2.0,2.928205,,,0.0,0.0,0.0,0.0
2024-09-16 13:06:09+00:00,0.87739766,-0.22133498,-0.6842406,0.8421305,0.0063365824,497.70993,0.00041613885,467464328.0,0.22781569,5024.0,-3.385334,75897927.0,-0.4291257,580.0536,12.0,-0.70974654,0.0069895107,2.9659429,63.0,2900.0,,,,
2024-09-16 13:06:10+00:00,0.34016883,0.15297155,-1.0354631,0.8393221,0.0,497.52765,-0.04189177,467464242.0,-2.0253325,5017.0,-0.5203687,75897761.0,-118.0,580.04663,12.0,-0.71071374,0.017178336,2.9589841,,,,,,
2024-09-16 13:06:11+00:00,0.06230914,-0.08847623,-25.0,0.8376412,0.01000197,497.58575,-0.07907016,467464182.0,0.08935392,4997.0,-1.396325,75897680.0,-35.0,580.0268,12.0,-0.7069304,0.0,2.939169,63.0,2900.0,,,,
2024-09-16 13:06:12+00:00,0.060558096,-0.17059074,1.3239046,0.83647686,0.0,497.67297,-0.10588284,467464228.0,0.318701,4989.0,-1.5805837,75897592.0,-111.0,580.01904,12.0,-0.70971066,0.0,2.931405,,,,,,
2024-09-16 13:06:13+00:00,-0.11058877,0.058695957,109.0,0.8324146,0.0,497.91605,0.017688286,467464353.0,-0.12814516,4980.0,0.7730997,75897392.0,-139.0,580.0097,12.0,-0.71412814,1.0,2.9220552,63.0,2900.0,0.0,0.0,0.0,0.0
2024-09-16 13:06:14+00:00,0.3710816,0.21869305,65.0,0.8336569,-0.00705408,497.91077,0.20425303,467464449.0,-2.6567335,4984.0,4.3263426,75897228.0,-0.28006676,580.0141,12.0,-0.7103001,-4.0,2.9264445,,,,,,
2024-09-16 13:06:15+00:00,-0.67112076,-0.09894756,-0.33349484,0.8272916,-0.02483322,497.7311,-0.035123244,467464436.0,0.27476698,4992.0,-0.56048435,75897286.0,121.0,580.02246,12.0,-0.7109959,-0.025404382,2.934803,62.0,2900.0,,,,
2024-09-16 13:06:16+00:00,-0.4355435,-0.19490084,121.0,0.8272146,-0.005912339,497.81564,-0.24088423,467464437.0,1.3453422,5027.0,-1.2687157,75897324.0,-1.0209231,580.0571,12.0,-0.706191,7.0,2.9694715,,,,,,
2024-09-16 13:06:17+00:00,-0.3645513,0.08114594,129.0,0.8269237,-0.013065055,497.5567,0.0920839,467464580.0,-1.0273453,4954.0,1.1657019,75897134.0,-122.0,579.98444,12.0,-0.70295036,0.0,2.89679,62.0,2900.0,,,,
2024-09-16 13:06:18+00:00,0.30060226,0.13777559,0.8465385,0.8208984,0.0,497.69675,0.10254746,467464692.0,-3.0213258,4991.0,2.6569128,75896988.0,-90.0,580.021,12.0,-0.7029076,-0.0065160566,2.933366,,,0.0,0.0,0.0,0.0
2024-09-16 13:06:19+00:00,-1.0000805,0.028331056,-91.0,0.8150658,0.0,498.02704,0.042342428,467464705.0,-1.3809521,4994.0,1.0727974,75896989.0,79.0,580.02405,12.0,-0.701313,1.0,2.9363892,62.0,2900.0,,,,
2024-09-16 13:06:20+00:00,-0.0069292635,-0.20166026,104.0,0.81407523,-0.006962823,497.75223,-0.29070365,467464676.0,1.875414,5044.0,-1.7286495,75897037.0,-0.8150373,580.07446,12.0,-0.6973984,5.0,2.9868186,,,,,,
2024-09-16 13:06:21+00:00,0.08594804,0.08193669,150.0,0.81518155,0.0,497.62274,0.1039591,467464821.0,-1.409698,4975.0,1.1873136,75896881.0,-120.0,580.0054,12.0,-0.6989281,0.0017815458,2.917719,62.0,2900.0,,,,
2024-09-16 13:06:22+00:00,-0.39984167,-0.0068963906,1.4780087,0.8123092,-0.025103413,497.78656,-0.008806042,467464952.0,0.1498808,4969.0,-0.056298755,75896729.0,-119.0,579.9989,12.0,-0.6957521,-0.03167616,2.9112258,,,,,,
2024-09-16 13:06:23+00:00,0.06748259,-0.02036962,142.0,0.80949736,0.0,497.87378,-0.041097023,467465081.0,0.3892586,4990.0,0.17733984,75896571.0,-1.1494195,580.02014,12.0,-0.6976173,-1.0,2.9324985,62.0,2900.0,0.0,0.0,0.0,0.0
2024-09-16 13:06:24+00:00,0.035957947,0.022353295,1.5503918,0.8090179,-0.0008858726,497.61746,0.00038468576,467465219.0,0.3269195,5009.0,0.13267067,75896411.0,-1.080016,580.0391,12.0,-0.6963667,0.0,2.9514878,,,,,,
2024-09-16 13:06:25+00:00,0.003515521,-0.02736233,157.0,0.80648345,0.0,497.7073,-0.044664297,467465353.0,0.8150065,5008.0,-0.43474126,75896271.0,-115.0,580.0376,12.0,-0.6996015,0.011873777,2.9499454,62.0,2900.0,,,,
2024-09-16 13:06:26+00:00,-0.22595821,0.07959599,0.96912557,0.8029029,0.025517512,497.7364,0.074909516,467465482.0,-0.45793062,5005.0,0.656227,75896132.0,-78.0,580.0355,12.0,-0.7047079,1.0,2.9478912,,,,,,
2024-09-16 13:06:27+00:00,-0.31354785,-0.019797793,73.0,0.7989278,0.0,498.04553,-0.026520627,467465552.0,0.29310718,5000.0,-0.19428861,75896059.0,-0.552916,580.03015,12.0,-0.7059416,-0.0004626397,2.9425323,62.0,2900.0,,,,
2024-09-16 13:06:28+00:00,-0.15450865,-0.0568448,-0.8006325,0.7944278,0.002613107,497.50385,0.19452357,467465578.0,-1.5650177,5007.0,-2.339223,75895975.0,-1.0855831,580.0374,12.0,-0.7082754,0.0076354113,2.9497654,,,0.0,0.0,0.0,0.0
2024-09-16 13:06:29+00:00,0.4299642,0.18083875,-0.7496616,0.7903263,0.0,497.6809,-0.1359224,467465491.0,1.1410154,5016.0,1.5258123,75895796.0,-157.0,580.04584,12.0,-0.70736337,-2.0,2.9581923,62.0,2900.0,,,,
2024-09-16 13:06:30+00:00,-0.11266685,0.18476681,-0.78826654,0.78995645,0.009928334,497.7892,0.15589394,467465462.0,-1.5230231,5003.0,1.7047265,75895708.0,0.30211282,580.0326,12.0,-0.70994556,0.0024429343,2.9449291,,,,,,
2024-09-16 13:06:31+00:00,-0.029854462,-0.0640859,-194.0,0.78894645,0.0,497.82623,0.11930767,467465361.0,-2.1449401,5018.0,-0.37133852,75895814.0,95.0,580.0482,12.0,-0.711079,0.004053686,2.9605668,61.0,2900.0,,,,
2024-09-16 13:06:32+00:00,0.16183722,0.17755131,-1.6387545,0.78825516,0.0,497.7945,-0.0039031093,467465194.0,-0.7185803,5033.0,2.3466854,75895904.0,1.1465094,580.0632,12.0,-0.71299887,1.0,2.9755511,,,,,,
2024-09-16 13:06:33+00:00,0.20211235,0.007860026,-1.5536613,0.78553206,0.0033770034,497.92133,0.040203992,467465057.0,-0.38698387,5000.0,0.07570666,75896045.0,108.0,580.0302,12.0,-0.7183099,0.0,2.9425368,61.0,2900.0,0.0,0.0,0.0,0.0
2024-09-16 13:06:34+00:00,-0.18250093,0.06698317,-162.0,0.781839,0.005367962,497.97684,0.02047351,467464916.0,-0.10953015,4973.0,0.373783,75896188.0,119.0,580.0032,12.0,-0.7286332,-0.02619367,2.9155476,,,,,,
2024-09-16 13:06:35+00:00,0.9824833,0.036206726,-134.0,0.7758345,0.0045226724,497.39554,0.06480777,467464783.0,-0.8776456,5012.0,0.45919436,75896343.0,107.0,580.04193,12.0,-0.7336497,-3.0,2.954302,61.0,3000.0,,,,
2024-09-16 13:06:36+00:00,0.08474343,0.026959304,-1.5773826,0.7749599,0.0005992246,498.0297,0.033236463,467464650.0,0.26176882,5014.0,0.05019754,75896491.0,1.186226,580.0436,12.0,-0.74326646,3.0,2.9559321,,,,,,
2024-09-16 13:06:37+00:00,0.029632077,0.054949455,-150.0,0.77821267,0.0067192144,497.84998,0.040275265,467464511.0,-0.39626643,5011.0,0.66267073,75896637.0,1.1807672,580.04126,12.0,-0.75566995,3.0,2.9536195,61.0,3000.0,,,,
2024-09-16 13:06:38+00:00,0.13391924,0.009094635,-1.4860618,0.7771959,0.00047179122,497.8315,0.00389009,467464370.0,-0.07893941,4995.0,0.19507425,75896795.0,120.0,580.0252,12.0,-0.7646805,0.0,2.9375339,,,0.0,0.0,0.0,0.0
2024-09-16 13:06:39+00:00,-0.13129991,0.06529315,-1.4938277,0.7790302,0.0002833858,497.8579,0.074310176,467464233.0,-0.42060402,4987.0,0.3685158,75896947.0,114.0,580.017,12.0,-0.76418746,-0.0069265366,2.9293938,61.0,3000.0,,,,
2024-09-16 13:06:40+00:00,0.29016283,-0.070364445,-115.0,0.7752719,0.0,497.82886,-0.10213161,467464094.0,0.8103083,5004.0,-0.73353434,75897100.0,0.7297155,580.03436,12.0,-0.7713878,0.006399471,2.9467316,,,,,,
2024-09-16 13:06:41+00:00,-0.007012937,0.04715998,-0.67234,0.77352387,0.0,497.7628,0.050152224,467464023.0,-0.30358878,4999.0,0.4576606,75897181.0,47.0,580.02893,12.0,-0.77056223,0.004918576,2.9412894,61.0,3000.0,,,,
2024-09-16 13:06:42+00:00,-0.15508214,-0.20318373,-72.0,0.7715425,0.0,497.54877,0.007124859,467463959.0,-0.8012622,5011.0,-1.5076498,75897203.0,-0.9275423,580.04083,12.0,-0.76995105,0.010357928,2.953174,,,,,,
2024-09-16 13:06:43+00:00,0.108415544,0.1787312,-123.0,0.7681667,0.0080451025,497.55142,-0.093878604,467463869.0,0.43495455,5002.0,1.8235972,75897034.0,-1.1624651,580.0319,12.0,-0.770435,-0.0001282228,2.9442704,61.0,3000.0,0.0,0.0,0.0,0.0
2024-09-16 13:06:44+00:00,0.36230406,-0.065043606,-3.0,0.7651284,0.0,497.73904,-0.15595545,467463813.0,2.7012398,5003.0,-0.7458621,75896957.0,-0.6545828,580.0332,12.0,-0.7703982,0.006834517,2.9455833,,,,,,
2024-09-16 13:06:45+00:00,-0.08216475,-0.16840161,138.0,0.76404536,0.0,497.60428,-0.045496415,467463879.0,1.3104951,4998.0,-2.7461784,75896870.0,-132.0,580.0278,12.0,-0.7717465,-0.001745999,2.9401073,61.0,3000.0,,,,
2024-09-16 13:06:46+00:00,-0.08349049,0.07811145,102.0,0.76478976,0.0,497.59106,-0.055039037,467463996.0,2.3980303,4976.0,0.65133655,75896662.0,-139.0,580.00574,12.0,-0.7696723,-0.024290852,2.9181056,,,,,,
2024-09-16 13:06:47+00:00,-0.33009434,-0.031507425,150.0,0.7653924,-0.03489346,497.75488,0.019538717,467464124.0,-0.10872397,4970.0,-0.46049935,75896510.0,-1.1432838,580.0002,12.0,-0.76619434,-1.0,2.9125123,61.0,3000.0,,,,
2024-09-16 13:06:48+00:00,0.066988885,-0.0009431099,152.0,0.76235086,0.0,497.58047,-0.052764863,467464255.0,0.282023,4996.0,0.32865292,75896360.0,-1.1962262,580.0263,12.0,-0.76703036,-1.0,2.9386854,,,0.0,0.0,0.0,0.0
2024-09-16 13:06:49+00:00,-0.066755906,0.0020905172,146.0,0.76144665,-0.024382735,497.74432,-0.009562914,467464393.0,0.20599794,4994.0,0.12995072,75896203.0,-1.1278988,580.0236,12.0,-0.76728624,-0.007291986,2.9359963,60.0,3000.0,,,,
2024-09-16 13:06:50+00:00,-0.095256306,0.0068641584,1.6237248,0.7572527,-0.009084653,497.5567,-0.027609529,467464530.0,-0.028678596,4998.0,0.53584695,75896051.0,-1.1676975,580.028,12.0,-0.77139723,0.0,2.9403746,,,,,,
2024-09-16 13:06:51+00:00,-0.054039516,0.0036785866,149.0,0.75614476,0.010205608,497.44574,-0.020689577,467464669.0,0.26525795,5003.0,0.16679382,75895899.0,-1.0989823,580.0327,12.0,-0.7753521,0.0,2.9450774,60.0,3000.0,,,,
2024-09-16 13:06:52+00:00,-0.20468685,0.031969972,1.5248367,0.75339866,0.02307279,497.5884,0.012248481,467464810.0,-0.3980525,4999.0,0.701663,75895747.0,-121.0,580.0292,12.0,-0.7815006,-0.0026490388,2.941521,,,,,,
2024-09-16 13:06:53+00:00,-0.09426285,-0.004462664,1.515101,0.75011396,0.0,497.6439,-0.03151428,467464947.0,0.3363152,4985.0,-0.07689105,75895601.0,-1.1346793,580.0151,12.0,-0.78623974,-1.0,2.9274046,60.0,3000.0,0.0,0.0,0.0,0.0
2024-09-16 13:06:54+00:00,-0.094011724,0.08656361,1.1274761,0.7437893,0.02101108,497.5752,0.09468741,467465084.0,-1.0278172,4988.0,0.91884947,75895455.0,-0.8894144,580.0178,12.0,-0.79512006,0.0,2.930174,,,,,,
2024-09-16 13:06:55+00:00,-0.11005965,-0.0033747768,64.0,0.7379385,0.0,497.47742,-0.013640478,467465167.0,-0.32023054,4992.0,0.17260836,75895368.0,-47.0,580.02234,12.0,-0.80569905,-0.011033562,2.9346821,60.0,3000.0,,,,
2024-09-16 13:06:56+00:00,-0.0491818,-0.025281334,-0.36523974,0.73510903,0.0,497.75223,0.25383577,467465218.0,-2.7576232,5006.0,-0.03189908,75895290.0,-84.0,580.03564,12.0,-0.8098344,0.005088066,2.9480178,,,,,,
2024-09-16 13:06:57+00:00,0.13825709,-0.030745702,-105.0,0.7316968,0.0,497.30835,-0.09622728,467465148.0,0.45673767,5012.0,-1.192236,75895147.0,-1.4280325,580.0417,12.0,-0.8159139,-3.0,2.9540431,60.0,3000.0,,,,
2024-09-16 13:06:58+00:00,0.395566,0.11313981,-9.0,0.7292229,-0.005944269,497.65445,0.085035436,467465098.0,-2.0371807,4990.0,1.3332983,75894999.0,-37.0,580.0198,12.0,-0.8174254,-0.008197998,2.9321163,,,0.0,0.0,0.0,0.0
2024-09-16 13:06:59+00:00,-0.4247213,0.05058794,-1.0467281,0.7289194,0.0,497.64917,0.19637111,467465044.0,-2.3499005,5000.0,1.1710563,75895040.0,0.6111229,580.0301,12.0,-0.81764597,0.0,2.9424243,60.0,3000.0,,,,
2024-09-16 13:07:00+00:00,0.12058842,-0.034310535,-90.0,0.72946674,-0.008028734,497.488,-0.1908876,467464909.0,0.8998349,5021.0,0.21410829,75895133.0,12.0,580.0513,12.0,-0.82063043,0.0,2.9635987,,,,,,
2024-09-16 13:07:01+00:00,0.21639441,0.01501863,31.0,0.7381654,0.0,497.69937,0.020071337,467464887.0,0.3539993,4992.0,-0.14469117,75895137.0,0.034959048,580.0223,12.0,-0.820119,-0.01930589,2.934635,60.0,3000.0,,,,
2024-09-16 13:07:02+00:00,0.0921985,0.020499302,-10.0,0.743375,0.005274864,497.67297,0.03439582,467464902.0,-0.04955733,5013.0,0.06029843,75895132.0,3.0,580.04297,12.0,-0.8198384,0.0,2.955298,,,,,,
2024-09-16 13:07:03+00:00,-0.12799668,0.034113526,-0.010056244,0.7483963,0.0,497.89755,0.01594214,467464898.0,-0.118974656,5014.0,0.32600024,75895131.0,2.0,580.0441,12.0,-0.82209444,0.002017467,2.9564538,60.0,3000.0,0.0,0.0,0.0,0.0
2024-09-16 13:07:04+00:00,-0.2619037,-0.000145093,-5.0,0.75245315,-0.002346326,497.79184,0.01601783,467464895.0,0.054465413,5006.0,0.2553812,75895135.0,-1.0,580.0364,12.0,-0.8272535,2.0,2.94873,,,,,,
2024-09-16 13:07:05+00:00,-0.60802114,0.025891837,-3.0,0.75226176,-0.0065430966,497.77338,-0.014480562,467464889.0,0.24369818,5024.0,0.3007854,75895131.0,3.0,580.0543,12.0,-0.8295825,-0.030122459,2.9666533,60.0,3000.0,,,,
