2.3422	4.7741
2.3499	3.8979
2.3575	3.7152
2.3651	3.2857
2.3727	2.895
2.3804	1.9239
2.388	1.3388
2.3956	1.0033
2.4033	1.3645
2.4109	2.4762
2.4185	2.9571
2.4261	3.6842
2.4338	3.1623
2.4414	3.051
2.449	2.4753
2.4567	1.9188
2.4643	0.99484
2.4719	1.1125
2.4796	1.9848
2.4872	2.8379
2.4948	3.6053
2.5024	4.141
2.5101	4.9038
2.5177	4.8806
2.5253	5.2083
2.533	5.2511
2.5406	5.1347
2.5482	4.9677
2.5558	4.8132
2.5635	4.7238
2.5711	4.575
2.5787	4.512
2.5864	3.9234
2.594	3.3268
2.6016	2.5538
2.6093	2.2699
2.6169	1.831
2.6245	0.75763
2.6321	0.70724
2.6398	0.57972
2.6474	0.26249
2.655	0.6307
2.6627	0.35574
2.6703	0.28432
2.6779	0.84806
2.6855	1.2677
2.6932	1.7047
2.7008	1.6885
2.7084	2.2329
2.7161	2.2152
2.7237	2.0394
2.7313	2.0108
2.739	1.5906
2.7466	1.2932
2.7542	0.96309
2.7618	0.63017
2.7695	0.3384
2.7771	0.24294
2.7847	0.52524
2.7924	0.41816
2.8	0.72891
2.8076	0.87842
2.8152	1.7348
2.8229	1.9364
2.8305	1.5485
2.8381	2.0388
2.8458	1.6802
2.8534	1.8766
2.861	1.8151
2.8687	2.0551
2.8763	1.0865
2.8839	1.0643
2.8915	1.1184
2.8992	1.0083
2.9068	1.7402
2.9144	1.504
2.9221	1.1506
2.9297	1.1879
2.9373	1.0294
2.9449	1.1563
2.9526	0.80314
2.9602	0.45771
2.9678	0.2923
2.9755	0.32639
2.9831	0.21366
2.9907	0.5193
2.9984	0.11779
3.006	0.20432
3.0136	0.097507
3.0212	0.16572
3.0289	0.33421
3.0365	0.092845
3.0441	0.31246
3.0518	0.64169
3.0594	0.8092
3.067	0.54397
3.0746	0.89802
3.0823	0.82107
3.0899	0.70929
3.0975	0.86044
3.1052	0.91612
3.1128	0.8181
3.1204	0.48549
3.1281	0.45076
3.1357	0.20374
3.1433	0.37237
3.1509	0.13324
3.1586	0.17382
3.1662	0.34374
3.1738	0.082555
3.1815	0.3363
3.1891	0.47541
3.1967	0.62291
3.2043	0.51154
3.212	0.80866
3.2196	0.88228
3.2272	0.79454
3.2349	1.0994
3.2425	0.62992
3.2501	0.78694
3.2578	0.8074
3.2654	1.1942
3.273	0.84479
3.2806	1.2804
3.2883	1.1944
3.2959	0.66111
3.3035	0.97465
3.3112	0.47519
3.3188	0.39745
3.3264	0.53858
3.334	0.24106
3.3417	0.65704
3.3493	0.42356
3.3569	0.81484
3.3646	0.56476
3.3722	0.71473
3.3798	0.94681
3.3875	1.0255
3.3951	0.90068
3.4027	0.98086
3.4103	0.85832
3.418	0.85492
3.4256	0.81801
3.4332	1.0036
3.4409	1.337
3.4485	0.78406
3.4561	0.58769
3.4637	1.063
3.4714	0.63198
3.479	0.65946
3.4866	0.66164
3.4943	0.63528
3.5019	0.70955
3.5095	0.62878
3.5172	0.69833
3.5248	0.62339
3.5324	0.44006
3.54	0.48846
3.5477	0.5601
3.5553	0.19724
3.5629	0.32442
3.5706	0.3843
3.5782	0.19744
3.5858	0.28748
3.5934	0.19932
3.6011	0.070381
3.6087	0.26618
3.6163	0.15078
3.624	0.22775
3.6316	0.26895
3.6392	0.20866
3.6469	0.22087
3.6545	0.22669
3.6621	0.24395
3.6697	0.27149
3.6774	0.28721
3.685	0.28282
3.6926	0.12995
3.7003	0.53319
3.7079	0.29108
3.7155	0.19078
3.7231	0.12014
3.7308	0.13707
3.7384	0.20805
3.746	0.12163
3.7537	0.30057
3.7613	0.55532
3.7689	0.29283
3.7766	0.14584
3.7842	0.27973
3.7918	0.12271
3.7994	0.30215
3.8071	0.29954
3.8147	0.28415
3.8223	0.15533
3.83	0.1843
3.8376	0.26378
3.8452	0.1646
3.8528	0.30746
3.8605	0.077932
3.8681	0.32649
3.8757	0.06362
3.8834	0.29007
3.891	0.23103
3.8986	0.43045
3.9063	0.15848
3.9139	0.20486
3.9215	0.091654
3.9291	0.25242
3.9368	0.22768
3.9444	0.55588
3.952	0.32247
3.9597	0.43921
3.9673	0.36107
3.9749	0.33637
3.9825	0.28412
3.9902	0.35398
3.9978	0.27394
4.0054	0.38129
4.0131	0.44644
4.0207	0.27333
4.0283	0.17081
4.0359	0.20556
4.0436	0.2008
4.0512	0.32678
4.0588	0.28557
4.0665	0.28124
4.0741	0.42359
4.0817	0.15941
4.0894	0.28331
4.097	0.20257
4.1046	0.12062
4.1122	0.15231
4.1199	0.39135
4.1275	0.30704
4.1351	0.091564
4.1428	0.38999
4.1504	0.18126
4.158	0.18177
4.1656	0.15034
4.1733	0.26792
4.1809	0.19433
4.1885	0.16316
4.1962	0.07762
4.2038	0.55727
4.2114	0.398
4.2191	0.40978
4.2267	0.079135
4.2343	0.33375
4.2419	0.23055
4.2496	0.24491
4.2572	0.12278
4.2648	0.43622
4.2725	0.17478
4.2801	0.36246
4.2877	0.19245
4.2953	0.18113
4.303	0.2492
4.3106	0.36548
4.3182	0.32003
4.3259	0.095592
4.3335	0.21416
4.3411	0.40123
4.3488	0.28736
4.3564	0.29811
4.364	0.3496
4.3716	0.1918
4.3793	0.15159
4.3869	0.24666
4.3945	0.26857
4.4022	0.14369
4.4098	0.33
4.4174	0.12872
4.425	0.10906
4.4327	0.6211
4.4403	0.37194
4.4479	0.30817
4.4556	0.14193
4.4632	0.42783
4.4708	0.35595
4.4785	0.31823
4.4861	0.11098
4.4937	0.1222
4.5013	0.34968
4.509	0.23876
4.5166	0.13956
4.5242	0.40136
4.5319	0.35852
4.5395	0.23707
4.5471	0.098346
4.5547	0.27249
4.5624	0.28911
4.57	0.12055
4.5776	0.28663
4.5853	0.26952
4.5929	0.22361
4.6005	0.13494
4.6082	0.25851
4.6158	0.25774
4.6234	0.17955
4.631	0.2205
4.6387	0.37391
4.6463	0.14849
4.6539	0.36283
4.6616	0.012416
4.6692	0.38823
4.6768	0.17531
4.6844	0.096952
4.6921	0.13467
4.6997	0.36767
4.7073	0.089905
4.715	0.3111
4.7226	0.10749
4.7302	0.41415
4.7379	0.23861
4.7455	0.22736
4.7531	0.38403
4.7607	0.27627
4.7684	0.17123
4.776	0.16888
4.7836	0.10213
4.7913	0.15832
4.7989	0.04175
4.8065	0.17513
4.8141	0.5289
4.8218	0.05847
4.8294	0.17659
4.837	0.47459
4.8447	0.31204
4.8523	0.047728
4.8599	0.21314
4.8676	0.44444
4.8752	0.31177
4.8828	0.28115
4.8904	0.16202
4.8981	0.28854
4.9057	0.38378
4.9133	0.17379
4.921	0.17348
4.9286	0.32819
4.9362	0.5234
4.9438	0.22012
4.9515	0.078148
4.9591	0.29855
4.9667	0.37336
4.9744	0.17403
4.982	0.13771
4.9896	0.21261
4.9973	0.27078
