2.3651	7.1748
2.3727	6.6871
2.3804	6.6126
2.388	6.3577
2.3956	6.5114
2.4033	6.5347
2.4109	6.281
2.4185	6.4256
2.4261	6.7108
2.4338	6.7739
2.4414	6.5305
2.449	6.4095
2.4567	5.992
2.4643	6.0101
2.4719	5.9749
2.4796	6.1331
2.4872	6.1673
2.4948	6.1289
2.5024	6.2756
2.5101	5.9501
2.5177	5.7919
2.5253	6.0695
2.533	5.913
2.5406	6.0783
2.5482	6.0481
2.5558	5.7615
2.5635	5.7552
2.5711	5.9353
2.5787	6.2199
2.5864	5.5257
2.594	5.5763
2.6016	5.4941
2.6093	5.1323
2.6169	4.7479
2.6245	4.5318
2.6321	4.022
2.6398	3.8816
2.6474	3.5531
2.655	3.9565
2.6627	4.1335
2.6703	4.256
2.6779	4.2453
2.6855	4.663
2.6932	4.795
2.7008	4.7379
2.7084	4.8462
2.7161	4.482
2.7237	4.0945
2.7313	4.4504
2.739	4.0142
2.7466	3.7104
2.7542	3.6375
2.7618	3.5774
2.7695	3.4198
2.7771	3.4692
2.7847	3.2016
2.7924	3.2906
2.8	3.3658
2.8076	3.682
2.8152	3.8432
2.8229	3.5172
2.8305	3.512
2.8381	4.0552
2.8458	3.6305
2.8534	3.645
2.861	3.5717
2.8687	3.0765
2.8763	3.1956
2.8839	2.8687
2.8915	3.2425
2.8992	3.1137
2.9068	3.2489
2.9144	3.3086
2.9221	3.0886
2.9297	3.3061
2.9373	3.1133
2.9449	2.7411
2.9526	2.9065
2.9602	2.7738
2.9678	2.8846
2.9755	2.4934
2.9831	2.4987
2.9907	2.1992
2.9984	1.8749
3.006	2.0871
3.0136	2.0377
3.0212	2.1212
3.0289	1.7658
3.0365	2.3136
3.0441	1.9314
3.0518	2.2618
3.0594	2.479
3.067	2.6037
3.0746	2.0225
3.0823	2.0472
3.0899	2.1734
3.0975	2.1058
3.1052	2.1918
3.1128	2.0539
3.1204	1.9666
3.1281	1.8629
3.1357	1.7564
3.1433	1.6743
3.1509	1.7747
3.1586	1.7288
3.1662	1.3916
3.1738	1.9932
3.1815	1.7075
3.1891	1.7893
3.1967	1.847
3.2043	1.8948
3.212	1.5441
3.2196	1.8541
3.2272	1.996
3.2349	1.785
3.2425	1.6325
3.2501	1.3425
3.2578	1.5299
3.2654	1.5844
3.273	1.5904
3.2806	1.2241
3.2883	1.6222
3.2959	1.5994
3.3035	1.3351
3.3112	1.4307
3.3188	1.417
3.3264	1.3693
3.334	1.3051
3.3417	1.3284
3.3493	1.7045
3.3569	1.1702
3.3646	1.8098
3.3722	1.3771
3.3798	1.4878
3.3875	1.696
3.3951	1.2399
3.4027	1.2008
3.4103	1.3214
3.418	0.93424
3.4256	1.1304
3.4332	1.0179
3.4409	1.2405
3.4485	0.82217
3.4561	0.81465
3.4637	0.95617
3.4714	0.97339
3.479	0.79595
3.4866	0.89474
3.4943	0.84584
3.5019	1.0376
3.5095	0.73036
3.5172	0.72669
3.5248	0.8493
3.5324	1.1417
3.54	0.90197
3.5477	0.7994
3.5553	1.0515
3.5629	0.78191
3.5706	0.89391
3.5782	0.67321
3.5858	0.67378
3.5934	0.57876
3.6011	0.61174
3.6087	0.85061
3.6163	0.93324
3.624	0.60018
